budget,popularity,revenue,runtime,vote_count,vote_average,Threshold
22000000,17.772518,35424826,108,301,6,2
0,10.547959,9930095,108,160,6,2
22000000,13.410919,77112176,94,223,6,2
22000000,14.866351,24000000,106,122,6,2
20000000,2.003047,37672350,124,24,6,2
19000000,17.971883,35387212,108,328,6,2
20000000,19.962713,32005248,105,368,6,2
20000000,28.019226,51416464,98,634,6,2
20000000,17.237143,17425000,109,593,6,2
20000000,14.031377,12482775,101,289,6,2
0,10.150993,0,115,97,6,2
20000000,3.620537,346594,110,31,6,2
0,2.242809,0,113,40,6,2
19000000,17.952817,18755936,109,342,6,2
19000000,4.229942,4750000,188,33,6,2
19000000,30.205943,108047131,90,588,6,2
15000000,15.262492,46770602,93,381,6,2
18500000,16.665841,31912793,100,518,6,2
18000000,18.492655,62646763,94,303,6,2
14000000,22.748174,13551174,119,376,6,2
17000000,24.054062,43165571,86,849,6,2
20000000,5.422285,21170563,105,32,6,2
16500000,10.74648,13620075,108,236,6,2
0,9.229999,0,106,122,6,2
0,12.18838,0,109,102,6,2
15000000,47.455148,146497771,100,1401,6,2
15000000,27.165222,151831537,92,680,6,2
15000000,18.268009,20566327,94,421,6,2
15000000,45.317278,32556119,108,639,6,2
15000000,10.9071,14867514,103,211,6,2
15000000,13.568302,8138788,106,243,6,2
0,8.962245,0,120,90,6,2
8500000,9.029489,8936663,98,152,6,2
15000000,19.913961,3533227,98,290,6,2
0,4.722403,0,105,27,6,2
13300000,29.782161,5380251,108,1102,6,2
12500000,11.828068,49002684,100,210,6,2
13000000,11.892615,0,109,173,6,2
0,5.69872,0,118,94,6,2
12500000,6.546037,1083683,108,94,6,2
0,7.594593,0,113,111,6,2
0,3.603842,0,109,22,6,2
12000000,11.150261,101332962,99,229,6,2
11000000,31.900899,68233629,90,722,6,2
0,4.056774,2945242,105,33,6,2
6000000,5.882208,57231524,110,77,6,2
20000000,7.499639,33526835,85,100,6,2
10000000,3.290639,29392418,100,31,6,2
12600000,33.555764,28650575,84,635,6,2
25000000,4.068107,15156200,110,57,6,2
14000000,0.310513,439564,118,2,6,2
10000000,10.733761,21786738,111,190,6,2
10000000,2.803642,0,82,50,6,2
0,0.397341,0,0,5,6,2
9600000,3.588529,4386236,144,24,6,2
0,4.807549,0,131,40,6,2
9000000,8.738737,4350774,79,41,6,2
9000000,2.365328,2955039,97,17,6,2
9000000,8.218383,0,120,35,6,2
0,0.553752,0,156,13,6,2
6600000,4.492455,37710610,112,56,6,2
7000000,19.301432,16829545,89,306,6,2
8000000,9.590373,0,98,208,6,2
7000000,8.207425,46488,108,73,6,2
6500000,2.074295,0,102,16,6,2
6000000,4.148253,2025238,95,44,6,2
0,4.245123,0,141,10,6,2
0,9.451228,0,94,140,6,2
5000000,4.079111,15000000,139,11,6,2
0,6.377523,14056528,118,97,6,2
5000000,9.169411,2614773,97,208,6,2
5000000,2.732031,1980338,116,55,6,2
0,0.080704,0,136,2,6,2
5000000,38.94708,98450062,94,1360,6,2
0,8.816995,0,99,157,6,2
1500000,2.855963,0,95,26,6,2
0,0.068246,0,103,1,6,2
3800000,2.201678,0,95,21,6,2
3000000,11.637458,3830137,92,127,6,2
3000000,54.403033,89328627,86,2428,6,2
3000000,5.325156,0,90,57,6,2
0,0.214704,0,88,1,6,2
2686000,1.897263,6600000,109,30,6,2
2627000,0.531444,5363000,120,8,6,2
2500000,4.624691,107559,90,40,6,2
0,6.752141,0,87,333,6,2
0,3.939753,0,86,59,6,2
0,2.160586,0,102,24,6,2
1500000,0.071377,0,108,2,6,2
1200000,0.193172,0,128,2,6,2
0,0.35819,0,98,1,6,2
1250000,16.517777,21722776,87,315,6,2
0,1.998557,0,88,11,6,2
0,0.147886,0,97,9,6,2
0,1.334481,0,96,20,6,2
0,8.628485,0,95,197,6,2
0,0.678475,0,98,3,6,2
500000,12.203041,171760,95,210,6,2
0,0.069277,0,90,2,6,2
0,2.651304,0,102,63,6,2
0,0.061248,0,83,1,6,2
0,17.378455,343341,90,356,6,2
0,0.674398,0,0,2,6,2
6000000,19.331884,31081,89,316,6,2
0,0.145014,0,89,4,6,2
0,0.020839,0,86,1,6,2
0,0.833937,0,83,42,6,2
0,0.557602,0,99,2,6,2
27000,0.027811,0,64,9,6,2
0,7.101197,0,85,131,6,2
22000,0.048948,0,90,1,6,2
0,0.029757,0,90,2,6,2
0,0.918116,0,98,1,6,2
260000000,43.926995,284139100,132,2124,6.1,2
200000000,107.928811,586090727,106,2965,6.1,2
195000000,28.529607,1123746996,154,3299,6.1,2
140000000,22.57178,258022233,91,783,6.1,2
120000000,99.687084,829000000,115,2553,6.1,2
150000000,62.898336,163712074,114,3021,6.1,2
135000000,44.765377,282570682,96,1074,6.1,2
127000000,115.597753,349424282,97,1851,6.1,2
110000000,71.510596,337580051,102,2397,6.1,2
90000000,52.995628,237202299,118,1485,6.1,2
100000000,24.399642,170432927,107,1383,6.1,2
100000000,53.732892,312573423,103,2896,6.1,2
90000000,61.025639,206172544,127,1795,6.1,2
100000000,15.625949,35168966,138,264,6.1,2
92000000,32.079995,494471524,113,950,6.1,2
85000000,26.61951,197309027,83,656,6.1,2
85000000,32.044191,137298489,130,712,6.1,2
85000000,8.282876,158468292,104,1705,6.1,2
102000000,36.788745,147080413,99,932,6.1,2
70000000,44.090535,101371017,106,1509,6.1,2
80000000,14.564667,17626234,177,299,6.1,2
75000000,11.873856,14567883,99,221,6.1,2
70000000,58.401204,160112671,88,1862,6.1,2
66000000,29.501489,57777106,116,695,6.1,2
66000000,54.81489,203277636,130,1520,6.1,2
70000000,31.39165,374111707,127,992,6.1,2
70000000,26.19909,255000211,112,588,6.1,2
65000000,9.110247,0,143,94,6.1,2
65000000,15.194239,64321501,101,779,6.1,2
65000000,24.857079,44091067,94,409,6.1,2
62000000,18.096884,127666415,116,340,6.1,2
80000000,32.829538,516642939,115,1373,6.1,2
60000000,18.345613,149705852,116,205,6.1,2
70000000,10.147321,56702901,115,109,6.1,2
60000000,19.747459,159330280,124,527,6.1,2
60000000,21.605533,67312826,117,479,6.1,2
60000000,8.927137,52322400,104,204,6.1,2
58000000,1.551497,44000000,119,1658,6.1,2
55000000,32.05145,223387299,98,772,6.1,2
55000000,22.787667,63408614,104,458,6.1,2
56000000,4.362535,12923936,214,48,6.1,2
57000000,22.894898,52034889,123,327,6.1,2
52000000,27.916284,52826594,92,675,6.1,2
51000000,39.001682,149270999,116,927,6.1,2
0,14.837288,0,118,203,6.1,2
50000000,39.920035,234989584,113,1611,6.1,2
45000000,29.880122,129394835,94,1267,6.1,2
50000000,28.803802,40203020,108,750,6.1,2
50000000,14.993459,55495563,105,298,6.1,2
50000000,10.089065,26199517,110,206,6.1,2
50000000,40.371098,3324330,137,547,6.1,2
48000000,88.844777,325771424,109,2200,6.1,2
45000000,49.353524,376141306,91,2757,6.1,2
45000000,32.624355,212000000,111,961,6.1,2
45000000,12.06538,148412065,94,1292,6.1,2
45000000,12.362876,0,111,210,6.1,2
25000000,24.459948,56422687,94,537,6.1,2
45000000,6.803965,38058335,134,151,6.1,2
42000000,14.046705,63781810,115,184,6.1,2
32000000,14.733513,55157539,119,305,6.1,2
44000000,74.168016,12342632,112,2304,6.1,2
40000000,25.136082,124827316,102,555,6.1,2
20000000,52.571674,136267476,102,1350,6.1,2
42000000,82.185281,107670357,108,1536,6.1,2
40000000,35.21926,97138686,111,902,6.1,2
40000000,25.580272,96618699,123,474,6.1,2
40000000,22.491388,58785180,102,412,6.1,2
40000000,9.579975,0,102,135,6.1,2
65000000,16.865782,117758500,93,352,6.1,2
35000000,12.343507,27107960,111,233,6.1,2
35000000,5.926966,0,140,81,6.1,2
33000000,35.099611,54700105,124,766,6.1,2
34200000,34.86859,234801895,93,875,6.1,2
30000000,34.391792,212385533,90,1099,6.1,2
30000000,30.695228,160259319,111,978,6.1,2
23000000,3.362045,12,111,152,6.1,2
60000000,21.252797,105178561,104,400,6.1,2
28000000,38.0958,60780981,89,1337,6.1,2
28000000,15.794946,92601050,104,327,6.1,2
28000000,22.14595,100654149,81,493,6.1,2
27000000,23.917982,29000000,109,563,6.1,2
25000000,31.893932,86175291,130,1573,6.1,2
26000000,22.520842,29657751,111,426,6.1,2
25100000,10.445391,29506464,131,143,6.1,2
25000000,26.576385,411006740,129,661,6.1,2
25000000,28.468,153997819,99,853,6.1,2
25000000,38.688822,147780440,107,1331,6.1,2
25000000,18.228538,122644820,101,440,6.1,2
25000000,31.364901,63100000,109,770,6.1,2
25000000,27.683874,229736344,90,663,6.1,2
25000000,4.002579,11207130,113,82,6.1,2
0,5.987486,34153101,91,58,6.1,2
24000000,35.244037,172363301,120,840,6.1,2
24000000,5.771479,36609995,115,67,6.1,2
24000000,27.326466,42105111,102,721,6.1,2
24000000,26.324874,23081726,98,568,6.1,2
23000000,12.869436,7434726,98,82,6.1,2
22000000,17.7091,57479076,108,319,6.1,2
22000000,4.365196,13555988,95,77,6.1,2
20000000,25.28436,299965036,100,613,6.1,2
20000000,2.986286,60072596,121,29,6.1,2
20000000,15.341196,109862682,72,290,6.1,2
20000000,8.265317,35841901,98,131,6.1,2
20000000,3.476925,13391174,123,12,6.1,2
20000000,17.227376,12398628,96,139,6.1,2
0,12.373248,47301471,86,107,6.1,2
20000000,7.444189,0,105,109,6.1,2
27220000,28.060472,5496951,105,465,6.1,2
19000000,25.28132,70067909,95,713,6.1,2
18000000,5.380733,0,116,12,6.1,2
18000000,25.43954,141774679,96,882,6.1,2
15000000,35.107857,69623713,107,705,6.1,2
17000000,25.112567,3758328,120,271,6.1,2
15000000,2.005111,55184721,113,33,6.1,2
17000000,43.675191,127730736,95,1206,6.1,2
14000000,3.334804,32645546,106,61,6.1,2
0,9.681147,0,103,245,6.1,2
15000000,3.043589,21000000,95,52,6.1,2
25000000,8.583217,4152230,92,182,6.1,2
15000000,1.833058,23000,99,7,6.1,2
13000000,6.92205,75511123,114,88,6.1,2
0,3.876242,0,155,67,6.1,2
14000000,4.898424,46495,149,86,6.1,2
13000000,6.425528,27007143,91,109,6.1,2
13000000,5.831302,0,93,103,6.1,2
12000000,64.610671,85512300,109,1937,6.1,2
0,10.409253,21520719,100,99,6.1,2
0,14.345428,0,113,163,6.1,2
12000000,16.40512,35485056,100,294,6.1,2
12000000,3.004432,0,90,38,6.1,2
0,2.678715,0,107,9,6.1,2
8000000,9.728143,0,90,88,6.1,2
7400000,3.246903,17000000,193,42,6.1,2
10000000,33.124871,163876815,108,1071,6.1,2
10000000,53.727146,118587880,105,1306,6.1,2
10000000,23.316208,59217789,90,720,6.1,2
10000000,11.350382,25605015,100,122,6.1,2
0,2.596338,0,112,27,6.1,2
0,8.288813,0,81,159,6.1,2
0,1.83428,0,108,15,6.1,2
10000000,10.409155,4417580,83,217,6.1,2
10000000,14.979375,7022728,96,210,6.1,2
0,4.481897,0,117,35,6.1,2
10,9.70276,0,102,86,6.1,2
0,5.293363,0,92,56,6.1,2
5000000,1.458884,140666,86,7,6.1,2
0,0.702971,0,92,14,6.1,2
8000000,21.735068,69821334,111,321,6.1,2
8000000,37.821106,26049082,94,1004,6.1,2
8000000,9.799177,16856124,93,181,6.1,2
8000000,0.983484,2019009,124,17,6.1,2
7500000,0.571663,3347647,110,7,6.1,2
4000000,18.422323,92921203,95,302,6.1,2
7000000,35.897151,167221571,110,1040,6.1,2
7000000,15.212569,0,91,133,6.1,2
7000000,7.051521,2062066,104,56,6.1,2
0,21.01755,7000000,104,843,6.1,2
6800000,4.665309,0,101,73,6.1,2
6000000,3.561198,6852450,101,44,6.1,2
5000000,14.752587,64282312,87,345,6.1,2
5000000,4.227807,0,134,38,6.1,2
5000000,26.510558,40100000,93,766,6.1,2
0,1.126941,0,109,27,6.1,2
0,1.985243,0,95,24,6.1,2
0,0.177356,0,105,18,6.1,2
4200000,16.536374,0,98,1000,6.1,2
4000000,12.891276,125728258,94,183,6.1,2
4000000,5.975604,6000000,143,77,6.1,2
0,4.757625,1919197,96,67,6.1,2
16000000,18.790221,318982,100,291,6.1,2
3950000,8.484123,8000000,127,19,6.1,2
0,8.825113,658573,95,160,6.1,2
0,1.580027,0,89,4,6.1,2
0,9.342465,0,88,15,6.1,2
3200000,1.034844,0,95,5,6.1,2
2902660,1.35088,0,93,34,6.1,2
14000000,3.393648,0,106,50,6.1,2
0,5.025938,0,103,61,6.1,2
0,6.337735,0,97,23,6.1,2
0,5.350423,0,92,96,6.1,2
1000000,13.222268,0,92,381,6.1,2
0,8.902102,0,99,24,6.1,2
1700000,18.828683,9700000,88,236,6.1,2
1500000,5.817519,418961,96,111,6.1,2
1377800,9.815394,0,105,203,6.1,2
0,0.143784,1632,79,30,6.1,2
2600000,8.001156,2850263,91,20,6.1,2
0,4.653047,0,84,90,6.1,2
1000000,2.833166,37600000,128,39,6.1,2
1000000,0.043023,623791,170,7,6.1,2
0,0.118324,0,94,6,6.1,2
0,2.948576,0,93,47,6.1,2
900000,4.0971,381420,96,73,6.1,2
0,2.171288,0,101,7,6.1,2
800000,11.205726,1984662,91,311,6.1,2
0,2.651418,0,86,35,6.1,2
439000,1.933366,2281000,89,37,6.1,2
0,1.410387,0,91,16,6.1,2
0,1.948435,0,86,34,6.1,2
0,6.722213,0,84,25,6.1,2
500000,0.123068,0,109,8,6.1,2
225000000,52.035179,624026776,106,4160,6.2,2
200000000,37.668301,310669540,140,1398,6.2,2
150000000,62.169881,335154643,116,2317,6.2,2
190000000,130.311355,209154322,130,2846,6.2,2
155000000,49.661984,415686217,113,1514,6.2,2
150000000,56.758411,624029371,92,2961,6.2,2
150000000,44.141021,603900354,89,1810,6.2,2
150000000,5.954334,373062864,107,4021,6.2,2
132000000,48.572726,591739379,116,2322,6.2,2
110000000,48.829437,293329073,100,2093,6.2,2
127500000,26.548594,354248063,82,542,6.2,2
123000000,45.419668,345141403,104,1386,6.2,2
125000000,41.380094,544272402,124,2392,6.2,2
120000000,25.752118,325756637,130,597,6.2,2
110000000,103.718387,295238201,119,3829,6.2,2
100000000,40.597856,150166126,106,954,6.2,2
95000000,65.229868,877244782,88,2672,6.2,2
80000000,18.69984,162944923,128,392,6.2,2
85000000,36.38795,315156409,124,840,6.2,2
85000000,16.479851,219103655,121,360,6.2,2
80000000,58.040149,254455986,102,3739,6.2,2
82000000,26.065735,190320568,113,785,6.2,2
80000000,21.394281,96105964,129,393,6.2,2
76000000,10.520961,236350661,107,2028,6.2,2
73000000,2.502487,229074524,129,2487,6.2,2
75000000,24.353302,67631903,123,302,6.2,2
52000000,23.663713,77944725,113,512,6.2,2
72500000,12.599836,162966177,116,491,6.2,2
60000000,27.491891,256697520,108,1071,6.2,2
70000000,59.428223,161025640,120,2981,6.2,2
70000000,64.457947,215529201,92,2389,6.2,2
68000000,68.734513,217022588,115,2463,6.2,2
65000000,43.865294,211780824,95,1685,6.2,2
60000000,10.99991,74541707,115,207,6.2,2
60000000,38.820858,137551594,106,1325,6.2,2
60000000,29.041198,105200903,113,1778,6.2,2
80000000,24.657931,74901339,117,487,6.2,2
60000000,45.514031,90565421,130,1602,6.2,2
58000000,45.351617,158162788,103,995,6.2,2
55000000,25.400935,56932305,110,735,6.2,2
50000000,45.856409,159773545,114,1633,6.2,2
80000000,7.386394,0,126,146,6.2,2
50000000,14.808304,80383290,112,316,6.2,2
54000000,67.169587,155010032,117,1528,6.2,2
50000000,45.318703,216972543,107,1650,6.2,2
50000000,9.894346,69834815,86,106,6.2,2
50000000,33.98637,41482207,106,652,6.2,2
40000000,19.085403,60462347,99,371,6.2,2
50000000,19.226763,42792561,98,286,6.2,2
60000000,21.084542,66976317,148,367,6.2,2
49000000,2.808428,20423389,104,71,6.2,2
46000000,12.971122,100860818,117,232,6.2,2
0,2.094151,0,111,26,6.2,2
45000000,31.856589,82966152,131,766,6.2,2
55000000,32.31022,65664721,105,661,6.2,2
42000000,34.041407,46221189,102,925,6.2,2
70000000,19.439386,177841558,105,278,6.2,2
40000000,26.253357,177259441,129,959,6.2,2
40000000,24.862767,151161491,90,716,6.2,2
40000000,34.519636,196781193,109,1437,6.2,2
40000000,23.088571,54682547,110,511,6.2,2
40000000,23.331459,191185897,130,440,6.2,2
40000000,17.659032,145896422,96,554,6.2,2
20000000,17.842246,7563728,107,398,6.2,2
38000000,11.500783,51801187,114,264,6.2,2
38000000,46.630062,98337295,119,2035,6.2,2
55000000,23.465539,17869048,90,605,6.2,2
0,8.102925,0,130,40,6.2,2
33000000,18.316151,310940086,95,1011,6.2,2
35000000,24.616634,139000000,132,530,6.2,2
35000000,51.927471,91353501,92,1428,6.2,2
35000000,17.709888,31083599,91,832,6.2,2
35000000,9.07278,16838910,114,142,6.2,2
32000000,15.039407,152036382,123,323,6.2,2
32000000,47.5612,85167639,87,1061,6.2,2
32000000,25.799697,18409891,111,620,6.2,2
31000000,15.895661,53208180,103,433,6.2,2
31000000,47.753598,104384188,99,1195,6.2,2
20000000,41.156217,167722310,92,981,6.2,2
30000000,11.19602,45892212,125,243,6.2,2
30000000,45.083509,90810892,99,966,6.2,2
30000000,33.394082,75505973,113,767,6.2,2
0,2.644427,0,127,27,6.2,2
29000000,27.555646,98185582,102,594,6.2,2
0,11.870161,0,120,127,6.2,2
27000000,16.785866,17286299,110,244,6.2,2
27500000,25.633663,187500000,131,527,6.2,2
30000000,22.527211,219076518,129,1214,6.2,2
27500000,12.741073,24748670,120,205,6.2,2
27000000,18.913,60527873,115,345,6.2,2
26000000,38.473732,109449237,116,1983,6.2,2
28000000,61.309619,53181600,113,1131,6.2,2
26000000,8.802626,57891803,85,455,6.2,2
25000000,8.870614,22200000,97,183,6.2,2
25000000,24.903418,23580000,97,515,6.2,2
25000000,12.18362,0,116,135,6.2,2
25000000,9.169271,15478800,122,137,6.2,2
25000000,7.296459,13000000,100,111,6.2,2
25000000,3.849873,777423,117,19,6.2,2
25000000,12.31708,0,121,227,6.2,2
41300000,23.441135,106371651,98,531,6.2,2
26000000,30.114383,51164106,105,551,6.2,2
22000000,14.925633,0,106,239,6.2,2
22000000,48.784734,15447154,92,659,6.2,2
20000000,4.748929,57588485,118,116,6.2,2
20000000,7.902536,31678778,158,63,6.2,2
19500000,15.012237,34854990,111,336,6.2,2
20000000,19.220789,30426096,106,671,6.2,2
0,17.662683,0,102,424,6.2,2
15000000,27.133277,27462041,99,571,6.2,2
20000000,3.581906,305070,107,33,6.2,2
20000000,28.867568,54956140,101,633,6.2,2
19000000,11.766564,6928068,97,208,6.2,2
18000000,36.471231,268157400,96,2713,6.2,2
0,14.190837,0,103,249,6.2,2
21000000,7.047975,28008462,109,92,6.2,2
18000000,32.717853,6212282,112,694,6.2,2
0,8.945081,0,108,149,6.2,2
17000000,18.790102,29536299,133,293,6.2,2
16000000,13.832464,5867686,117,250,6.2,2
15300000,18.20957,0,94,283,6.2,2
15000000,21.535126,40283321,104,492,6.2,2
15000000,19.760383,32721635,110,440,6.2,2
15000000,10.194097,47175038,88,230,6.2,2
15000000,6.684096,0,124,64,6.2,2
0,4.448494,0,111,45,6.2,2
13000000,23.3784,114956699,105,527,6.2,2
14000000,20.792603,22852638,98,351,6.2,2
14000000,6.370267,0,107,21,6.2,2
17000000,60.829621,119100758,86,1567,6.2,2
13000000,6.764437,11130889,104,123,6.2,2
0,0.139384,0,132,25,6.2,2
12000000,10.297189,75781642,102,137,6.2,2
12000000,26.219598,43493123,107,497,6.2,2
12000000,3.389249,30400000,132,51,6.2,2
1200000,3.582733,0,86,50,6.2,2
0,21.801188,0,116,821,6.2,2
11000000,5.062687,0,104,42,6.2,2
10000000,45.946524,104303851,97,983,6.2,2
10000000,12.902975,29450919,101,161,6.2,2
65000000,31.974359,143695338,102,679,6.2,2
10000000,5.647538,17297244,96,136,6.2,2
30000000,5.671691,9898412,100,179,6.2,2
10000000,14.905357,33000000,100,238,6.2,2
10000000,4.176066,0,87,51,6.2,2
10000000,2.849895,0,104,31,6.2,2
9300000,12.928269,0,90,148,6.2,2
10000000,3.193777,0,89,51,6.2,2
7500000,8.859657,0,92,116,6.2,2
8000000,7.802245,5634828,113,132,6.2,2
7000000,2.772178,14011454,97,17,6.2,2
7000000,11.400229,0,90,81,6.2,2
0,3.829937,0,107,16,6.2,2
3500000,5.038953,0,103,68,6.2,2
6500000,2.163683,0,108,42,6.2,2
6000000,7.60445,20400000,144,37,6.2,2
0,3.159574,0,121,26,6.2,2
0,1.273773,0,96,9,6.2,2
6000000,7.161051,2899975,99,94,6.2,2
6000000,6.903186,0,99,34,6.2,2
3500159,22.054546,76578641,112,578,6.2,2
0,2.714043,0,91,47,6.2,2
5000000,7.79068,2466444,104,73,6.2,2
0,1.5846,0,90,9,6.2,2
5000000,18.115566,368744044,95,671,6.2,2
4,1.199451,25,89,28,6.2,2
5500000,3.7387,0,82,72,6.2,2
0,1.286991,0,92,13,6.2,2
5000000,3.792015,782102,90,37,6.2,2
0,3.500741,0,94,43,6.2,2
0,1.847822,0,96,19,6.2,2
0,0.774442,0,120,13,6.2,2
4000000,6.091951,2426851,90,80,6.2,2
650000,12.496261,33245,98,285,6.2,2
4000000,3.238466,355688,119,37,6.2,2
4000000,8.30723,25345000,99,157,6.2,2
3800000,3.490215,14873,123,38,6.2,2
3500000,2.938973,12000000,121,35,6.2,2
0,1.419431,0,100,15,6.2,2
4300000,5.643023,0,98,66,6.2,2
3000000,24.393296,18999718,95,361,6.2,2
0,2.371477,0,117,11,6.2,2
1800000,2.179428,0,118,36,6.2,2
1500000,11.064228,373967,100,251,6.2,2
0,2.486992,0,75,32,6.2,2
3000000,10.230583,18637690,94,237,6.2,2
1000000,3.851,7800000,100,33,6.2,2
1000000,5.06516,0,94,115,6.2,2
0,6.507094,14870,93,135,6.2,2
1000000,2.175696,10018,78,20,6.2,2
1000000,3.629777,0,105,32,6.2,2
0,0.429083,0,103,5,6.2,2
0,0.05021,0,120,21,6.2,2
0,1.390909,0,112,9,6.2,2
500000,26.406001,4242978,94,587,6.2,2
450000,4.442355,973525,84,38,6.2,2
312000,1.505703,1281176,102,11,6.2,2
0,0.583446,0,99,11,6.2,2
0,1.243955,0,85,15,6.2,2
12000,4.553644,6000000,93,110,6.2,2
245000000,107.376788,880674609,148,4466,6.3,2
225000000,53.978602,419651413,150,1630,6.3,2
210000000,3.857526,459359555,104,3525,6.3,2
170000000,73.79505,400062763,125,2841,6.3,2
160000000,63.148529,433677183,123,2268,6.3,2
150000000,41.845878,309979994,98,1750,6.3,2
140000000,24.855701,285444603,127,767,6.3,2
130000000,38.068736,273339556,147,1564,6.3,2
130000000,28.840997,49554002,165,694,6.3,2
103000000,42.40024,500188435,102,978,6.3,2
130000000,68.889395,403170142,124,5080,6.3,2
105000000,27.835436,115772733,119,1570,6.3,2
120000000,15.953444,415440673,126,4053,6.3,2
115000000,54.035265,924317558,136,4432,6.3,2
110000000,48.780039,574480841,108,2862,6.3,2
90000000,21.436682,162839667,95,572,6.3,2
100000000,37.698465,167805466,98,1165,6.3,2
100000000,15.835672,155464351,130,488,6.3,2
85000000,34.773106,208076205,115,1345,6.3,2
80000000,36.32705,343397247,83,1074,6.3,2
80000000,16.939441,266728738,128,410,6.3,2
80000000,37.02665,214918407,117,1543,6.3,2
